likes,sport,followers,statuses_count,text_stemmed,text_lemmatized,text_string
1,basketball,6459,73629,"['mildli', 'care', 'mostli', 'student', 'team', 'duke', 'basketbal', 'titl', 'complet', 'indiffer']","['mildly', 'care', 'mostly', 'student', 'team', 'duke', 'basketball', 'title', 'completely', 'indifferent']",mildly  care  mostly  student  team  duke  basketball  title  completely  indifferent
10,basketball,1334,19799,"['congrat', 'saint', 'foundat', 'presid', 'recent', 'honor', 'cathol', 'school', 'state', 'basketbal', 'championship', 'make', 'sure', 'ask', 'see', 'new']","['congrats', 'saint', 'foundation', 'president', 'recently', 'honored', 'catholic', 'school', 'state', 'basketball', 'championship', 'make', 'sure', 'ask', 'see', 'new']",congrats  saint  foundation  president  recently  honored  catholic  school  state  basketball  championship  make  sure  ask  see  new
2,basketball,299,32477,"['absolut', 'love', 'play', 'basketbal', 'play', 'team', 'rather', 'bunch', 'individu', 'move', 'ball', 'around', 'fast', 'defens', 'cant', 'keep', 'make', 'virtual', 'free', 'throw', 'make', 'extra', 'pass', 'get', 'even', 'better', 'shot']","['absolutely', 'love', 'play', 'basketball', 'play', 'team', 'rather', 'bunch', 'individual', 'move', 'ball', 'around', 'fast', 'defense', 'cant', 'keep', 'make', 'virtually', 'free', 'throw', 'make', 'extra', 'pas', 'get', 'even', 'better', 'shot']",absolutely  love  play  basketball  play  team  rather  bunch  individual  move  ball  around  fast  defense  cant  keep  make  virtually  free  throw  make  extra  pas  get  even  better  shot
0,basketball,128,1160,"['honestli', 'fact', 'basketbal', 'season', 'start', 'make', 'happi', 'one', 'understand']","['honestly', 'fact', 'basketball', 'season', 'start', 'make', 'happy', 'one', 'understands']",honestly  fact  basketball  season  start  make  happy  one  understands
1,basketball,2337,35606,"['top', 'basketbal', 'recruit', 'servic', 'anywher']","['top', 'basketball', 'recruiting', 'service', 'anywhere']",top  basketball  recruiting  service  anywhere
0,basketball,0,20,"['thank', 'water', 'basketbal', 'team']","['thanks', 'water', 'basketball', 'team']",thanks  water  basketball  team
53,basketball,885,1449,"['thank', 'basketbal', 'team', 'coach', 'provid', 'great', 'mentor', 'opportun', 'kid', 'thank', 'flack', 'organ', 'amaz', 'partnership', 'eagl']","['thank', 'basketball', 'team', 'coach', 'providing', 'great', 'mentoring', 'opportunity', 'kid', 'thank', 'flack', 'organizing', 'amazing', 'partnership', 'eagle']",thank  basketball  team  coach  providing  great  mentoring  opportunity  kid  thank  flack  organizing  amazing  partnership  eagle
7,basketball,13766,1244,"['basketbal', 'season', 'start']","['basketball', 'season', 'start']",basketball  season  start
53,basketball,3601,8311,"['miss', 'one', 'bit', 'way', 'rugbi', 'go', 'might', 'well', 'join', 'next', 'see', 'polic', 'want', 'play', 'touch', 'go', 'play', 'basketbal', 'run', 'straight', 'peopl', 'stori']","['miss', 'one', 'bit', 'way', 'rugby', 'going', 'might', 'well', 'join', 'next', 'seeing', 'police', 'want', 'play', 'touch', 'go', 'play', 'basketball', 'run', 'straight', 'people', 'story']",miss  one  bit  way  rugby  going  might  well  join  next  seeing  police  want  play  touch  go  play  basketball  run  straight  people  story
0,basketball,0,8,"['great', 'fantasi', 'basketbal', 'draft', 'pick', 'sport', 'prof']","['great', 'fantasy', 'basketball', 'draft', 'pick', 'sport', 'prof']",great  fantasy  basketball  draft  pick  sport  prof
0,basketball,777,2495,"['equip', 'apparel', 'store', 'close', 'tomorrow', 'night', 'link', 'found', 'websit']","['equipment', 'apparel', 'store', 'close', 'tomorrow', 'night', 'link', 'found', 'website']",equipment  apparel  store  close  tomorrow  night  link  found  website
0,basketball,2152,238146,"['take', 'cautiou', 'approach', 'veteran', 'train', 'camp', 'open', 'nation', 'basketbal', 'associ', 'news']","['taking', 'cautious', 'approach', 'veteran', 'training', 'camp', 'open', 'national', 'basketball', 'association', 'news']",taking  cautious  approach  veteran  training  camp  open  national  basketball  association  news
2,basketball,861,4051,"['hey', 'run', 'basketbal', 'session', 'help', 'spread', 'word', 'welcom', 'session', 'deliv', 'head', 'coach', 'elit', 'academi']","['hey', 'running', 'basketball', 'session', 'help', 'spread', 'word', 'welcomed', 'session', 'delivered', 'head', 'coach', 'elite', 'academy']",hey  running  basketball  session  help  spread  word  welcomed  session  delivered  head  coach  elite  academy
1,basketball,481,8911,"['say', 'depend', 'person', 'choos', 'red', 'black', 'white', 'basketbal', 'shoe', 'match', 'much', 'sock', 'outfit', 'introvert', 'person', 'even', 'though', 'fit', 'say', 'sporti', 'know', 'depend', 'person', 'realli']","['say', 'depends', 'person', 'choose', 'red', 'black', 'white', 'basketball', 'shoe', 'match', 'much', 'sock', 'outfit', 'introverted', 'person', 'even', 'though', 'fit', 'say', 'sporty', 'know', 'depends', 'person', 'really']",say  depends  person  choose  red  black  white  basketball  shoe  match  much  sock  outfit  introverted  person  even  though  fit  say  sporty  know  depends  person  really
0,basketball,82,717,"['one', 'would', 'know', 'jersey', 'took', 'fuck', 'basketbal', 'team']","['one', 'would', 'know', 'jersey', 'took', 'fucking', 'basketball', 'team']",one  would  know  jersey  took  fucking  basketball  team
27,basketball,38069,25048,"['opal', 'opal', 'led', 'start', 'finish', 'way', 'win', 'bronz', 'women', 'cup', 'fill', 'box', 'score', 'typic', 'even', 'perform', 'right', 'across', 'board', 'game', 'stori']","['opal', 'opal', 'led', 'start', 'finish', 'way', 'winning', 'bronze', 'woman', 'cup', 'filled', 'box', 'score', 'typically', 'even', 'performance', 'right', 'across', 'board', 'game', 'story']",opal  opal  led  start  finish  way  winning  bronze  woman  cup  filled  box  score  typically  even  performance  right  across  board  game  story
0,basketball,1731,35793,"['done', 'footbal', 'season', 'basketbal', 'pleas']","['done', 'football', 'season', 'basketball', 'please']",done  football  season  basketball  please
0,basketball,112,1269,"['coach', 'done', 'research', 'comment', 'state', 'footbal', 'basketbal', 'player', 'footbal', 'mecca', 'went', 'state', 'could', 'play', 'decid', 'concentr', 'basketbal']","['coach', 'done', 'research', 'commenting', 'state', 'football', 'basketball', 'player', 'football', 'mecca', 'went', 'state', 'could', 'played', 'decided', 'concentrate', 'basketball']",coach  done  research  commenting  state  football  basketball  player  football  mecca  went  state  could  played  decided  concentrate  basketball
46,basketball,568,24525,"['one', 'week', 'tomorrow', 'new', 'basketbal', 'drill']","['one', 'week', 'tomorrow', 'new', 'basketball', 'drill']",one  week  tomorrow  new  basketball  drill
0,basketball,254,30214,"['like', 'gorilla', 'basketbal']","['like', 'gorilla', 'basketball']",like  gorilla  basketball
312,basketball,171041,96118,"['day', 'colleg', 'basketbal', 'season', 'offici', 'begin', 'countdown']","['day', 'college', 'basketball', 'season', 'officially', 'begin', 'countdown']",day  college  basketball  season  officially  begin  countdown
0,basketball,73,828,"['basketbal', 'world', 'local', 'fan', 'see', 'fold', 'game']","['basketball', 'world', 'local', 'fan', 'see', 'fold', 'game']",basketball  world  local  fan  see  fold  game
0,basketball,62,1315,"['scratch', 'ear', 'pull', 'basketbal', 'short', 'leav', 'bulg', 'boxer', 'think', 'rest']","['scratch', 'ear', 'pull', 'basketball', 'short', 'leaving', 'bulging', 'boxer', 'think', 'rest']",scratch  ear  pull  basketball  short  leaving  bulging  boxer  think  rest
0,basketball,1009,55858,"['new', 'basketbal', 'wive']","['new', 'basketball', 'wife']",new  basketball  wife
0,basketball,39,3766,"['use', 'basketbal', 'refer', 'see', 'besid', 'rooki', 'year', 'play', 'plu', 'game', 'everi', 'year', 'includ', 'cours', 'game', 'thank', 'lockout', 'dude', 'play']","['use', 'basketball', 'reference', 'see', 'besides', 'rookie', 'year', 'played', 'plus', 'game', 'every', 'year', 'including', 'course', 'game', 'thanks', 'lockout', 'dude', 'play']",use  basketball  reference  see  besides  rookie  year  played  plus  game  every  year  including  course  game  thanks  lockout  dude  play
0,basketball,114,1891,"['fuck', 'kill', 'basketbal', 'god', 'straight', 'bum', 'third', 'got', 'sold']","['fuck', 'killing', 'basketball', 'god', 'straight', 'bum', 'third', 'got', 'sold']",fuck  killing  basketball  god  straight  bum  third  got  sold
48,basketball,220310,20318,"['wow', 'convers', 'done', 'talk', 'basketbal', 'everybodi']","['wow', 'conversation', 'done', 'talking', 'basketball', 'everybody']",wow  conversation  done  talking  basketball  everybody
0,basketball,9,565,"['use', 'love', 'show', 'bulli', 'racism', 'doubl', 'standard', 'go', 'ask', 'share', 'petit', 'remov', 'execut', 'produc', 'enough', 'enough']","['used', 'love', 'show', 'bullying', 'racism', 'double', 'standard', 'go', 'ask', 'share', 'petition', 'remove', 'executive', 'producer', 'enough', 'enough']",used  love  show  bullying  racism  double  standard  go  ask  share  petition  remove  executive  producer  enough  enough
7,basketball,82740,154897,"['open', 'play']","['open', 'playing']",open  playing
5891,basketball,9225,24536,"['pay', 'court', 'side', 'basketbal', 'ticket', 'better', 'get', 'sub']","['pay', 'court', 'side', 'basketball', 'ticket', 'better', 'get', 'subbed']",pay  court  side  basketball  ticket  better  get  subbed
0,basketball,484,118926,"['well', 'shit', 'colleg', 'basketbal']","['well', 'shit', 'college', 'basketball']",well  shit  college  basketball
1,basketball,67,2036,"['hold', 'basketbal', 'one', 'hand', 'repeat', 'one', 'fuck', 'hand']","['hold', 'basketball', 'one', 'hand', 'repeat', 'one', 'fucking', 'hand']",hold  basketball  one  hand  repeat  one  fucking  hand
695,basketball,34312167,105316,"['definit', 'want', 'basketbal', 'team', 'talk', 'moment', 'realiz', 'career', 'busi', 'boardroom', 'stream']","['definitely', 'want', 'basketball', 'team', 'talk', 'moment', 'realized', 'career', 'business', 'boardroom', 'streaming']",definitely  want  basketball  team  talk  moment  realized  career  business  boardroom  streaming
1,basketball,436,6741,"['girl', 'one', 'athlet', 'basketbal', 'skill', 'camp', 'east', 'via', 'basketbal']","['girl', 'one', 'athletics', 'basketball', 'skill', 'camp', 'east', 'via', 'basketball']",girl  one  athletics  basketball  skill  camp  east  via  basketball
0,basketball,572,36259,"['tomboy', 'heart', 'love', 'watch', 'basketbal']","['tomboy', 'heart', 'love', 'watching', 'basketball']",tomboy  heart  love  watching  basketball
1,basketball,6049,20156,"['heel', 'basketbal', 'team', 'fan', 'sinc']","['heel', 'basketball', 'team', 'fan', 'since']",heel  basketball  team  fan  since
0,basketball,305,32108,"['drake', 'lend', 'million', 'jet', 'king', 'long', 'trip']","['drake', 'lends', 'million', 'jet', 'king', 'long', 'trip']",drake  lends  million  jet  king  long  trip
2,basketball,66,1389,"['watch', 'mystic', 'like', 'watch', 'warrior', 'unselfish', 'ball', 'movement', 'man', 'movement', 'make', 'right', 'basketbal', 'play', 'precis', 'shoot', 'championship', 'basketbal']","['watching', 'mystic', 'like', 'watching', 'warrior', 'unselfish', 'ball', 'movement', 'man', 'movement', 'making', 'right', 'basketball', 'play', 'precise', 'shooting', 'championship', 'basketball']",watching  mystic  like  watching  warrior  unselfish  ball  movement  man  movement  making  right  basketball  play  precise  shooting  championship  basketball
10,basketball,84,200,"['pleas', 'help', 'support', 'basketbal', 'check', 'link', 'purchas', 'apparel', 'also', 'interest']","['please', 'help', 'support', 'basketball', 'checking', 'link', 'purchasing', 'apparel', 'also', 'interested']",please  help  support  basketball  checking  link  purchasing  apparel  also  interested
0,basketball,1275,222895,"['clearli', 'play', 'footbal', 'basketbal']","['clearly', 'play', 'football', 'basketball']",clearly  play  football  basketball
2272,basketball,76949,8843,"['old', 'year', 'ago', 'today', 'basketbal', 'player', 'rooki', 'king']","['old', 'year', 'ago', 'today', 'basketball', 'player', 'rookie', 'king']",old  year  ago  today  basketball  player  rookie  king
1,basketball,449,5429,"['love', 'basketbal']","['love', 'basketball']",love  basketball
0,basketball,205,2638,"['definit', 'play', 'footbal', 'basketbal']","['definitely', 'play', 'football', 'basketball']",definitely  play  football  basketball
0,basketball,485,35336,"['pg', 'amp', 'doc', 'river', 'new', 'era', 'clipper', 'basketbal']","['pg', 'amp', 'doc', 'river', 'new', 'era', 'clipper', 'basketball']",pg  amp  doc  river  new  era  clipper  basketball
0,basketball,563,21355,"['cannot', 'get', 'bore', 'teach', 'fundament', 'bobbi', 'basketbal']","['cannot', 'get', 'bored', 'teaching', 'fundamental', 'bobby', 'basketball']",cannot  get  bored  teaching  fundamental  bobby  basketball
1,basketball,411,7388,"['secur', 'assist', 'sport', 'supervis', 'basketbal', 'game', 'employe', 'celebr', 'th', 'servic', 'anniversari', 'held', 'cover', 'court', 'cordillera']","['security', 'assistance', 'sport', 'supervision', 'basketball', 'game', 'employee', 'celebration', 'th', 'service', 'anniversary', 'held', 'covered', 'court', 'cordillera']",security  assistance  sport  supervision  basketball  game  employee  celebration  th  service  anniversary  held  covered  court  cordillera
1,basketball,436,6741,"['human', 'centiped', 'drill', 'one', 'athlet', 'basketbal', 'skill', 'camp', 'via', 'one', 'killer', 'basketbal', 'fit']","['human', 'centipede', 'drill', 'one', 'athletics', 'basketball', 'skill', 'camp', 'via', 'one', 'killer', 'basketball', 'fitness']",human  centipede  drill  one  athletics  basketball  skill  camp  via  one  killer  basketball  fitness
4,basketball,3603,143066,"['guy', 'come', 'tri', 'beat', 'basketbal', 'money', 'everi', 'time']","['guy', 'come', 'trying', 'beat', 'basketball', 'money', 'every', 'time']",guy  come  trying  beat  basketball  money  every  time
3,basketball,617,11723,"['th', 'post', 'prepar', 'new', 'season', 'basketbal', 'journey']","['th', 'post', 'preparing', 'new', 'season', 'basketball', 'journey']",th  post  preparing  new  season  basketball  journey
46,basketball,3052,48013,"['basketbal', 'season']","['basketball', 'season']",basketball  season
0,basketball,405,8809,"['watch', 'basketbal']","['watch', 'basketball']",watch  basketball
0,basketball,35,20,"['first', 'game', 'basketbal', 'season', 'unfortun', 'home', 'game', 'happen', 'near', 'locat', 'come', 'support', 'basketbal']","['first', 'game', 'basketball', 'season', 'unfortunately', 'home', 'game', 'happen', 'near', 'location', 'come', 'support', 'basketball']",first  game  basketball  season  unfortunately  home  game  happen  near  location  come  support  basketball
203,basketball,3552,1645,"['make', 'sure', 'end', 'walk', 'free', 'throw', 'line', 'gave', 'ball', 'shot', 'air', 'ball', 'right', 'bound', 'coach', 'took', 'point', 'away', 'state', 'record', 'care', 'respect', 'basketbal', 'game']","['making', 'sure', 'ended', 'walked', 'free', 'throw', 'line', 'gave', 'ball', 'shot', 'air', 'ball', 'right', 'bound', 'coach', 'took', 'point', 'away', 'state', 'record', 'care', 'respect', 'basketball', 'game']",making  sure  ended  walked  free  throw  line  gave  ball  shot  air  ball  right  bound  coach  took  point  away  state  record  care  respect  basketball  game
